0.43937070686	0.478065520768	2
0.460765743912	0.493120631971	2
0.442926223843	0.494296193557	2
0.417897072461	0.525263607469	2
0.419243394993	0.494219711168	2
0.481080038621	0.472841078204	1
0.465715436779	0.470817302104	2
0.474229951047	0.476598565522	2
0.403541880204	0.493282483721	2
0.439527170354	0.497067271725	2
0.469319271743	0.472282277111	2
0.433630921438	0.500158780039	2
0.43474407057	0.488620168666	2
0.392547134277	0.507828290848	2
0.441869325599	0.512884513279	2
0.44631196676	0.493194557759	2
0.445623833523	0.499836231894	2
0.477560266967	0.453797243234	1
0.470427945478	0.474665977098	2
0.452714492311	0.492401977765	2
0.442992197359	0.494178988448	2
0.470751177937	0.469478685271	1
0.453843728724	0.494601998668	2
0.436657978714	0.494358093711	2
0.435939630753	0.49466928134	2
0.432697164415	0.503362195637	2
0.456204239268	0.479324607843	2
0.453181885271	0.52107209323	2
0.445526746651	0.494538053313	2
0.420630949467	0.495228506435	2
0.464810661662	0.498171464765	2
0.429538609331	0.501629307413	2
0.464245540497	0.475788474249	2
0.432463384921	0.506766132418	2
0.42282028046	0.512064475343	2
0.462304109281	0.50043511562	2
0.413338726691	0.503580871357	2
0.436903024643	0.508579392713	2
0.469376665619	0.494150738012	2
0.43395553187	0.473512425491	2
0.44545033304	0.470076136399	2
0.449134460002	0.486006300735	2
0.448147324049	0.475989431266	2
0.469289890655	0.466650705636	1
0.460090520662	0.47800603231	2
0.441674732628	0.503428434365	2
0.46880392339	0.496993957784	2
0.45054723387	0.48283898805	2
0.441060235075	0.491411520496	2
0.421894482603	0.486971260093	2
0.408309129795	0.531238336435	2
0.418854166005	0.498759664925	2
0.44164572284	0.490643509014	2
0.436709445473	0.497966232068	2
0.46282561902	0.489914918213	2
0.447792788445	0.484694971584	2
0.446638624796	0.501769286837	2
0.43677767343	0.481066254019	2
0.513680028044	0.451334995369	1
0.46498291944	0.487026491263	2
0.460745484249	0.484097695646	2
0.469254531824	0.463231003513	1
0.468341561413	0.482158375037	2
0.445821922679	0.504381761261	2
0.448343128885	0.485530190122	2
0.454998837442	0.486343067603	2
0.422141698899	0.496533535063	2
0.435331989546	0.479561236144	2
0.423374926088	0.51756474119	2
0.455093550304	0.486209814667	2
0.50111197851	0.483287276977	1
0.476409274326	0.465841214417	1
0.446579461046	0.485942795285	2
0.476230247974	0.475910110518	1
0.446616039164	0.500436514737	2
0.471128598711	0.460734691605	1
0.406652614926	0.519356700793	2
0.460710125487	0.473816847422	2
0.471736448266	0.478957364215	2
0.487935818123	0.481542860588	1
0.480519837133	0.48590054788	2
