1.62616825152e-05	1.0	2
0.00752863722513	0.0	1
7.11170188804e-07	0.0	1
1.46569773099e-07	1.0	2
1.13523614491e-06	0.0	1
0.00646137803276	1.0	2
0.000162568095411	0.0	1
0.000622234526205	0.0	1
1.06501845026e-07	0.0	1
6.38296784752e-05	0.0	1
0.000678438046698	0.0	1
4.15321205361e-05	0.0	1
4.0011458698e-05	0.0	1
3.35085517048e-08	0.0	1
0.00101696374628	0.0	1
5.60851851375e-05	0.0	1
2.26276649498e-05	0.0	1
0.00459031781772	0.0	1
0.0010726246555	0.0	1
0.000150170055751	1.0	2
0.000155112273869	1.0	2
0.00506698478115	0.0	1
0.000272559666338	0.0	1
3.39320059802e-05	0.0	1
1.48963119211e-06	0.0	1
8.22495247527e-06	1.0	2
0.00084024327803	0.0	1
9.24841765599e-05	0.0	1
5.11301483332e-05	0.0	1
6.57293691164e-06	1.0	2
0.00789999301138	0.0	1
1.01025123691e-06	1.0	2
9.47636652544e-05	0.0	1
2.68023257844e-05	1.0	2
7.26556859911e-06	1.0	2
0.000908382269609	0.0	1
5.00565987451e-05	1.0	2
1.76957088043e-06	0.0	1
0.000674585936931	1.0	2
2.39088932208e-05	1.0	2
2.33746680713e-05	0.0	1
0.000204564041073	1.0	2
1.47431394199e-05	1.0	2
0.000358368131785	1.0	2
0.000563052091543	0.0	1
0.000215366233422	0.0	1
0.000245329674866	0.0	1
8.81172324483e-06	0.0	1
0.000347594045138	0.0	1
1.75472915638e-06	0.0	1
1.84276526371e-07	1.0	2
1.74773231651e-07	1.0	2
0.000145603721876	0.0	1
1.55353562952e-05	0.0	1
0.00213405168195	0.0	1
0.000125053487866	1.0	2
0.000949143176095	0.0	1
0.000208846269256	1.0	2
0.554675987727	0.0	1
0.00235401766852	0.0	1
0.00373057759604	0.0	1
0.000794917325389	0.0	1
0.00916095586672	1.0	2
4.56510272573e-05	0.0	1
0.000601063914688	0.0	1
0.000381072320001	0.0	1
2.81661801732e-05	0.0	1
2.00718603027e-05	1.0	2
1.25959061339e-06	0.0	1
0.000138463291038	0.0	1
0.515456813306	0.0	1
0.00233667559709	0.0	1
0.000214850189605	0.0	1
0.00277368455869	0.0	1
4.24227090971e-07	1.0	2
0.00691700262366	0.0	1
1.74865822344e-08	0.0	1
0.00365081467819	1.0	2
0.00010128790338	0.0	1
0.0559567747756	0.0	1
0.00863876488069	0.0	1
0.000125073577665	0.0	1
2.7039964262e-06	0.0	1
0.000195214085229	0.0	1
3.08822123316e-05	0.0	1
0.0572519071334	0.0	1
4.20168568652e-06	0.0	1
1.59117272387e-06	1.0	2
4.03662711422e-05	0.0	1
0.000951375404754	0.0	1
0.0105005360191	1.0	2
0.00223872323388	0.0	1
0.000834888914693	1.0	2
0.000603122427923	1.0	2
0.000829706094891	0.0	1
1.7498917207e-05	1.0	2
8.32782540669e-07	0.0	1
0.000320475596472	1.0	2
0.0118044843554	1.0	2
3.42289830978e-05	0.0	1
0.0273804605234	1.0	2
0.00701731898108	0.0	1
0.00374330418141	0.0	1
0.000538789128254	0.0	1
3.89972003519e-05	1.0	2
0.000183505109742	1.0	2
0.000219378696766	1.0	2
6.34344379866e-05	0.0	1
0.0647986911283	0.0	1
4.03776996301e-05	0.0	1
9.65498172627e-06	0.0	1
0.205627046929	1.0	2
0.00148955019482	0.0	1
0.0094090725148	0.0	1
1.17333337548e-07	0.0	1
0.000103204047018	0.0	1
0.000214498701632	0.0	1
0.00194416602783	1.0	2
8.48955588098e-06	1.0	2
0.000315568337114	0.0	1
0.000219753528106	1.0	2
1.12362465212e-06	0.0	1
0.000234298054973	0.0	1
0.00108340543343	1.0	2
0.0168247745517	1.0	2
1.47908047381e-05	0.0	1
7.57596755239e-05	1.0	2
0.00728691709554	0.0	1
0.000136179401793	0.0	1
0.470601192218	1.0	2
7.27887191297e-08	1.0	2
0.00106124058546	0.0	1
7.22852245421e-08	0.0	1
1.36240603607e-05	0.0	1
2.33836561623e-06	1.0	2
1.71715416712e-05	0.0	1
9.69085890599e-05	1.0	2
5.38859099194e-06	0.0	1
1.31031518317e-05	0.0	1
4.45366471174e-10	0.0	1
0.000134924233631	0.0	1
3.31880078424e-08	1.0	2
0.0116407816691	0.0	1
7.528113367e-05	0.0	1
0.0282068390687	1.0	2
2.58629293906e-05	0.0	1
0.000560761679137	0.0	1
0.000249816429988	0.0	1
9.83980020467e-06	0.0	1
8.88109072391e-05	0.0	1
2.63757208756e-05	0.0	1
1.06964889715e-07	1.0	2
0.00993524541117	1.0	2
9.01272648329e-06	0.0	1
1.6672486247e-06	0.0	1
4.90480689024e-05	0.0	1
2.69545163741e-06	0.0	1
2.88615488908e-07	0.0	1
0.0762754382528	0.0	1
0.00039707325429	1.0	2
0.0221430434462	0.0	1
6.78956440818e-06	1.0	2
4.17095117189e-05	0.0	1
1.91233783802e-05	1.0	2
2.30040698811e-06	1.0	2
0.0405966855959	1.0	2
0.00202851885108	0.0	1
3.38169257772e-05	0.0	1
9.34178446187e-06	0.0	1
0.000643490528543	0.0	1
0.000519499151589	0.0	1
1.68956317255e-05	0.0	1
0.000110736668592	0.0	1
0.409254513905	0.0	1
3.20983758815e-06	1.0	2
8.16521626561e-06	0.0	1
1.81885446095e-05	0.0	1
0.00125507141996	0.0	1
0.000147118044789	1.0	2
2.67683441582e-05	0.0	1
0.00053070230318	0.0	1
0.00607298571736	0.0	1
6.74857390216e-05	0.0	1
5.27589031283e-05	1.0	2
0.00557840032953	0.0	1
7.82242867496e-05	0.0	1
0.000109021435826	1.0	2
0.000114508371982	0.0	1
0.000109232669389	0.0	1
1.25102318172e-05	1.0	2
0.000159219239715	0.0	1
0.0071369818965	0.0	1
0.000176994298885	0.0	1
5.17365972406e-06	0.0	1
0.133957086402	0.0	1
0.000163126784636	0.0	1
1.59511934175e-06	1.0	2
4.34286836748e-05	0.0	1
1.80039282243e-05	0.0	1
1.93350908872e-05	0.0	1
2.99755545709e-05	1.0	2
0.000473091324219	1.0	2
2.95128901688e-05	0.0	1
0.000952282989232	0.0	1
8.62375793267e-05	1.0	2
2.64099814328e-05	1.0	2
2.55344111996e-08	0.0	1
0.000872941063644	0.0	1
0.000658246577374	1.0	2
2.9514011658e-08	0.0	1
7.21105078387e-05	0.0	1
4.02203932695e-05	1.0	2
