0.439216133794	1
0.460579015879	1
0.442809789681	1
0.417742714065	1
0.419100530696	1
0.480938375131	1
0.465568664203	1
0.474111301365	1
0.403404029512	1
0.439382618019	1
0.469155267703	1
0.433487464909	1
0.43460007765	1
0.39241993106	1
0.441659451604	1
0.446162565781	1
0.445502922452	1
0.477393546412	1
0.470301208494	1
0.452549669528	1
0.442811244401	1
0.470575675023	1
0.453713712399	1
0.436502137763	1
0.435794754442	1
0.432573173036	1
0.456039992464	1
0.453032432877	1
0.445362000445	1
0.420476434488	1
0.464646396371	1
0.429391968423	1
0.464094025851	1
0.432290077885	1
0.422654779619	1
0.462171552294	1
0.413158198259	1
0.436762020774	1
0.469217485959	1
0.433791822836	1
0.4453118872	1
0.448981206751	1
0.448021965576	1
0.469130564297	1
0.459918435726	1
0.441512194089	1
0.468666271694	1
0.450427365029	1
0.440884065274	1
0.421764847739	1
0.408143025394	1
0.418744786193	1
0.441498820507	1
0.436566518923	1
0.46265794432	1
0.447613648808	1
0.44644372377	1
0.436603064683	1
0.51351433195	1
0.46481861516	1
0.460572236292	1
0.469121151448	1
0.468176832383	1
0.445660168932	1
0.448157120678	1
0.45483250616	1
0.42197358757	1
0.435187630044	1
0.423218024922	1
0.454945300062	1
0.500934770855	1
0.476273633683	1
0.446413078976	1
0.476082521805	1
0.446503940995	1
0.470951298797	1
0.406505857307	1
0.460533932098	1
0.471578514106	1
0.487773238614	1
0.480351694293	1
0.45058300434	1
0.416636243862	1
0.442614274156	1
0.439654707339	1
0.494730441114	1
0.424742277223	1
0.424214147639	1
0.440008502215	1
0.444474668668	1
0.460298378142	1
0.451258837988	1
0.449808178049	1
0.464523836766	1
0.456686147223	1
0.43263980372	1
0.403956288294	1
0.46102633722	1
0.455765822569	1
0.420923903612	1
0.467672640494	1
0.466486765815	1
0.465511820249	1
0.451531706958	1
0.445682418678	1
0.45385311098	1
0.464088176727	1
0.436662843333	1
0.478134813327	1
0.440239478357	1
0.444275150882	1
0.476082414449	1
0.46755186105	1
0.469190231249	1
0.417024606773	1
0.435595339905	1
0.452446536943	1
0.458431300412	1
0.457668639022	1
0.451167797996	1
0.449471312383	1
0.427876571978	1
0.448461829255	1
0.454092691796	1
0.481449552045	1
0.433256584913	1
0.447595072285	1
0.460633464381	1
0.453755275856	1
0.490199753596	1
0.414569384814	1
0.454511456353	1
0.413365432499	1
0.432045258081	1
0.428368073988	1
0.442762831689	1
0.429731290808	1
0.43394345463	1
0.440686462341	1
0.386555176534	1
0.437635849783	1
0.418037205338	1
0.481347247477	1
0.447213660239	1
0.485388609865	1
0.434301133507	1
0.448826432295	1
0.462501288683	1
0.441028527383	1
0.434811491017	1
0.435964113777	1
0.403997842757	1
0.466152585556	1
0.426402078379	1
0.407373341338	1
0.446153731545	1
0.421547007298	1
0.432686078029	1
0.496322809631	1
0.449646968354	1
